epa_rain_zone,state,location_code,station_name,jurisdiction_county,jurisdiction_city,primary_landuse,secondary_landuse,percent_impervious,start_date,days since last rain,precipitation_depth_(in),season,parameter,fraction,units,res,qual,drainage_area_acres,latitude,longitude
6,CA,CACTA004,6_209_Fresno,Fresno_County,Caltrans,FW,,70,1/23/2001,12.9,0.941,WI,Lead,Total,ug/L,16.9,=,0.44,36.77583333,119.79
6,CA,CACTA004,6_209_Fresno,Fresno_County,Caltrans,FW,,70,2/11/2001,16.2,0.751,WI,Lead,Total,ug/L,18.5,=,0.44,36.77583333,119.79
6,CA,CACTA004,6_209_Fresno,Fresno_County,Caltrans,FW,,70,10/30/2001,,0.39,FA,Lead,Total,ug/L,39.3,=,0.44,36.77583333,119.79
6,CA,CACTA004,6_209_Fresno,Fresno_County,Caltrans,FW,,70,2/16/2002,20.4,0.6,WI,Lead,Total,ug/L,22.2,=,0.44,36.77583333,119.79
6,CA,CACTA004,6_209_Fresno,Fresno_County,Caltrans,FW,,70,3/6/2002,16.8,0.25,SP,Lead,Total,ug/L,24,=,0.44,36.77583333,119.79
6,CA,CACTA008,7_201_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/24/2001,1,0.571,WI,Lead,Total,ug/L,24.6,=,3.16,34.15972222,118.48
6,CA,CACTA008,7_201_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,4/20/2001,13.2,0.32,SP,Lead,Total,ug/L,9.6,=,3.16,34.15972222,118.48
6,CA,CACTA008,7_201_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,11/24/2001,11.6,1.861,FA,Lead,Total,ug/L,9,=,3.16,34.15972222,118.48
6,CA,CACTA008,7_201_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,1/27/2002,27.1,0.47,WI,Lead,Total,ug/L,5,=,3.16,34.15972222,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/10/2001,14.19999981,0.701,WI,Lead,Total,ug/L,26.307,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,4/6/2001,31.5,1.191,SP,Lead,Total,ug/L,21.2,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,11/12/2001,13,0.47,FA,Lead,Total,ug/L,50,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,11/24/2001,11.69999981,1.981,FA,Lead,Total,ug/L,76,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,12/14/2001,19.70000076,0.14,WI,Lead,Total,ug/L,46,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,1/27/2002,27.10000038,1.251,WI,Lead,Total,ug/L,19,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/17/2002,20.29999924,0.29,WI,Lead,Total,ug/L,18,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,3/17/2002,10.69999981,0.09,SP,Lead,Total,ug/L,28,=,4.18,34.1,118.48
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/19/2001,5.300000191,1.191,WI,Lead,Total,ug/L,31.94,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/24/2001,1,0.45,WI,Lead,Total,ug/L,52.6,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,3/4/2001,4,0.2,SP,Lead,Total,ug/L,40.1,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,4/6/2001,31.60000038,1.001,SP,Lead,Total,ug/L,24,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,10/30/2001,192.3000031,0.11,FA,Lead,Total,ug/L,24,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,11/24/2001,11.60000038,1.171,FA,Lead,Total,ug/L,40,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,12/20/2001,6.300000191,0.48,WI,Lead,Total,ug/L,49,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,1/27/2002,27.10000038,0.971,WI,Lead,Total,ug/L,27,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/17/2002,20.29999924,0.29,WI,Lead,Total,ug/L,29,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,3/17/2002,10.69999981,0.41,SP,Lead,Total,ug/L,57,=,0.96,34.04972222,118.4397222
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,2/16/2000,,0.28,WI,Lead,Total,ug/L,660,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,2/20/2000,,1.690000099,WI,Lead,Total,ug/L,310,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,3/4/2000,,,SP,Lead,Total,ug/L,17,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,4/17/2000,,0.420000009,SP,Lead,Total,ug/L,270,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,1/8/2001,,0.430000035,WI,Lead,Total,ug/L,190,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,1/10/2001,,1.690000099,WI,Lead,Total,ug/L,250,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,1/10/2001,,0.600000029,WI,Lead,Total,ug/L,250,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,1/26/2001,,1.539999894,WI,Lead,Total,ug/L,330,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,2/12/2001,,0.380000017,WI,Lead,Total,ug/L,150,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,2/25/2001,,1.450000072,WI,Lead,Total,ug/L,290,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,3/6/2001,,0.600000029,SP,Lead,Total,ug/L,450,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,4/7/2001,,0.610000055,SP,Lead,Total,ug/L,320,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,4/20/2001,,0.219999993,SP,Lead,Total,ug/L,100,=,4.2,33.08485833,117.3000361
6,CA,CAFWPALO,I-5_North_of_Palomar_Airport_Road_I1,San_Diego_County,City_of_Carlsbad,FW,,90,2/20/2000,,0.589999965,WI,Lead,Total,ug/L,7.599999905,=,4.6,33.12630278,117.3249833
6,CA,CAFWPALO,I-5_North_of_Palomar_Airport_Road_I1,San_Diego_County,City_of_Carlsbad,FW,,90,3/5/2000,,0.480000015,SP,Lead,Total,ug/L,36,=,4.6,33.12630278,117.3249833
6,CA,CAFWPALO,I-5_North_of_Palomar_Airport_Road_I1,San_Diego_County,City_of_Carlsbad,FW,,90,4/17/2000,,1.059999916,SP,Lead,Total,ug/L,39,=,4.6,33.12630278,117.3249833
6,CA,CAFWPALO,I-5_North_of_Palomar_Airport_Road_I1,San_Diego_County,City_of_Carlsbad,FW,,90,1/26/2001,,1.609999889,WI,Lead,Total,ug/L,61,=,4.6,33.12630278,117.3249833
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,1/25/2000,,0.780000011,WI,Lead,Total,ug/L,15,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,2/16/2000,,0.450000012,WI,Lead,Total,ug/L,15,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,2/20/2000,,,WI,Lead,Total,ug/L,120,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,3/4/2000,,0.51999997,SP,Lead,Total,ug/L,25,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,4/17/2000,,1.63999993,SP,Lead,Total,ug/L,17,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,10/26/2000,,2.839999762,FA,Lead,Total,ug/L,19,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,1/10/2001,,1.119999998,WI,Lead,Total,ug/L,53,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,1/26/2001,,1.220000109,WI,Lead,Total,ug/L,47,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,2/23/2001,,0.86000007,WI,Lead,Total,ug/L,57,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,3/6/2001,,0.480000015,SP,Lead,Total,ug/L,66,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,4/7/2001,,0.51999997,SP,Lead,Total,ug/L,38,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,4/20/2001,,0.169999994,SP,Lead,Total,ug/L,17,=,5.3,32.92908333,117.2375361
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,1/28/2000,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/12/2000,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/15/2000,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/17/2000,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/22/2000,,,WI,Lead,Total,ug/L,6,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/25/2000,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/29/2000,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,3/7/2000,,,SP,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,3/9/2000,,,SP,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,11/1/2000,,,FA,Lead,Total,ug/L,5.05,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,1/16/2001,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,1/25/2001,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/14/2001,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/20/2001,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/28/2001,,,WI,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,3/6/2001,,,SP,Lead,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,1/28/2000,,,WI,Lead,Total,ug/L,5.3,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/1/2000,,,WI,Lead,Total,ug/L,7.41,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/11/2000,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/15/2000,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/17/2000,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/22/2000,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/25/2000,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,3/9/2000,,,SP,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,10/28/2000,,,FA,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,11/1/2000,,,FA,Lead,Total,ug/L,14.8,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,1/16/2001,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,1/25/2001,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,1/29/2001,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/15/2001,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/20/2001,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/28/2001,,,WI,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,3/8/2001,,,SP,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,4/11/2001,,,SP,Lead,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,1/26/2000,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/1/2000,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/11/2000,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/15/2000,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/17/2000,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/22/2000,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/24/2000,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/29/2000,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,3/6/2000,,,SP,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,3/8/2000,,,SP,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,10/12/2000,,,FA,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,10/28/2000,,,FA,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,10/31/2000,,,FA,Lead,Total,ug/L,11.9,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,1/4/2001,,,WI,Lead,Total,ug/L,38.2,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,1/17/2001,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,1/25/2001,,,WI,Lead,Total,ug/L,5.25,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,1/30/2001,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/15/2001,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/20/2001,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/28/2001,,,WI,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,3/7/2001,,,SP,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,4/11/2001,,,SP,Lead,Total,ug/L,5,<,902,33.92917222,118.3708111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,1/5/2000,,,WI,Lead,Total,ug/L,7.9,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,1/26/2000,,,WI,Lead,Total,ug/L,11.8,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/1/2000,,,WI,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/12/2000,,,WI,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/15/2000,,,WI,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/17/2000,,,WI,Lead,Total,ug/L,5.4,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/22/2000,,,WI,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/24/2000,,,WI,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/29/2000,,,WI,Lead,Total,ug/L,5.19,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,3/6/2000,,,SP,Lead,Total,ug/L,5.28,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,3/9/2000,,,SP,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,10/12/2000,,,FA,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,10/28/2000,,,FA,Lead,Total,ug/L,5.16,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,10/30/2000,,,FA,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,1/4/2001,,,WI,Lead,Total,ug/L,54.2,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,1/11/2001,,,WI,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,1/25/2001,,,WI,Lead,Total,ug/L,6.15,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/1/2001,,,WI,Lead,Total,ug/L,9.32,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/14/2001,,,WI,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/20/2001,,,WI,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,3/6/2001,,,SP,Lead,Total,ug/L,5,<,684,33.82801944,118.2411111
